time,temp,hum,wind,power,cw_temp,chw_temp,pax,status,fan_freq,pump_freq
310,25,46,1.78,30993.17,31.48,7.1,521,1,34.8,39.57
315,25,46,2.63,32004.84,31.68,7.18,538,1,34.66,39.6
320,25,47,2.05,32613.75,31.61,7.14,556,1,35.71,39.72
325,25,47,2.52,33820.32,31.57,7.06,574,1,35.96,39.76
330,25,47,2.35,34724.22,31.66,7.17,592,1,36.59,39.63
335,25,47,2.33,35611.34,31.66,7.21,611,1,35.87,39.94
340,25,47,2.17,36525.35,31.68,7.16,629,1,35.54,40.47
345,25,47,2.01,37541.81,31.92,7.14,649,1,36.66,40.25
350,25,48,2.49,38385.65,31.7,7.14,668,1,36.87,40.42
355,25,48,2.49,39341.58,32.05,7.32,688,1,37.11,40.84
360,25,48,1.85,40583.02,32.14,7.16,709,1,36.86,41.25
365,26,48,2.2,41423.42,32.13,7.16,729,1,37.47,40.79
370,26,48,2.35,42382.87,32.3,7.17,750,1,37.61,40.5
375,26,48,2.4,43568.26,32.22,7.15,771,1,37.83,41.6
380,26,49,2.72,44347.66,32.15,7.13,793,1,37.27,41.36
385,26,49,2.15,45505.02,32.44,7.21,814,1,38.03,41.1
390,26,49,2.65,46701.75,32.26,7.18,836,1,37.93,42.08
395,26,49,2.33,47962.91,32.56,7.15,859,1,38.52,41.28
400,26,50,2.5,48775.05,32.34,7.21,881,1,38.53,40.94
405,26,50,2.98,50394.65,32.67,7.09,904,1,38.7,42.19
410,26,50,2.89,51725.63,32.56,7.25,927,1,39.21,42.35
415,26,50,2.93,52345.0,32.62,7.19,950,1,40.02,42.9
420,26,51,2.35,53581.07,32.7,7.2,973,1,38.99,42.73
425,26,51,2.69,54575.26,32.71,7.19,996,1,40.3,42.99
430,26,51,2.96,55672.14,32.81,7.2,1020,1,40.4,42.52
435,26,52,2.68,56802.0,32.88,7.35,1044,1,40.33,43.54
440,27,52,3.23,58369.76,32.9,7.18,1068,1,40.53,43.43
445,27,52,2.83,59554.63,32.98,7.23,1092,1,40.74,43.08
450,27,53,2.9,60827.78,33.06,7.28,1116,1,41.5,43.79
455,27,53,3.06,62032.9,33.2,7.11,1140,1,41.75,44.06
460,27,53,2.9,63282.69,33.37,7.27,1164,1,41.51,44.14
465,27,54,2.88,64172.93,33.15,7.21,1188,1,42.57,44.15
470,27,54,2.89,65368.57,33.16,7.32,1213,1,41.56,43.86
475,27,54,3.12,66805.4,33.39,7.29,1237,1,42.68,45.11
480,27,55,3.55,68061.37,33.34,7.22,1261,1,43.1,44.44
485,27,55,3.24,69340.59,33.43,7.26,1285,1,42.87,44.75
490,28,56,3.23,70453.37,33.63,7.27,1309,1,43.16,45.21
495,28,56,3.46,71753.92,33.57,7.25,1333,1,43.08,45.02
500,28,56,3.55,72618.93,33.61,7.2,1357,1,44.13,45.83
505,28,57,3.61,74310.65,33.79,7.19,1381,1,43.45,45.26
510,28,57,3.58,75064.34,33.72,7.23,1405,1,44.69,45.79
515,28,58,3.32,76612.79,33.95,7.35,1428,1,43.83,45.91
520,28,58,3.47,77786.67,33.86,7.36,1452,1,44.48,45.52
525,28,58,4.05,78866.39,33.84,7.27,1475,1,44.84,46.19
530,29,59,3.73,79645.24,33.99,7.29,1498,1,45.38,46.71
535,29,59,3.9,81156.12,34.1,7.28,1520,1,45.4,46.44
540,29,60,3.9,81913.92,34.09,7.33,1543,1,44.59,47.15
545,29,60,3.69,83537.53,34.1,7.37,1565,1,45.54,47.09
550,29,61,3.6,84481.82,34.17,7.33,1587,1,44.55,47.4
555,29,61,4.28,85250.86,34.3,7.42,1608,1,45.21,47.21
560,29,61,4.01,86302.71,34.24,7.23,1629,1,45.55,47.86
565,29,62,4.33,87425.37,34.3,7.33,1650,1,46.37,46.98
570,29,62,4.28,88994.63,34.34,7.36,1670,1,46.88,47.59
575,30,63,3.94,89313.63,34.53,7.34,1690,1,47.05,47.49
580,30,63,4.51,90341.2,34.62,7.37,1709,1,48.0,47.84
585,30,63,4.38,91262.98,34.6,7.39,1728,1,47.1,47.44
590,30,64,4.38,92521.85,34.51,7.38,1747,1,48.09,47.72
595,30,64,4.3,93016.1,34.6,7.43,1764,1,47.95,48.74
600,30,65,4.13,94082.01,34.57,7.28,1782,1,47.49,49.08
605,30,65,4.39,94798.63,34.74,7.43,1799,1,47.43,49.01
610,30,65,4.37,95651.52,34.59,7.29,1815,1,47.73,48.33
615,30,66,5.06,96469.37,34.77,7.34,1831,1,49.0,48.66
620,30,66,4.69,97395.33,34.76,7.4,1846,1,48.72,48.94
625,31,66,4.63,97940.13,34.74,7.35,1860,1,49.11,48.69
630,31,67,4.69,98735.03,34.84,7.42,1874,1,48.03,48.96
635,31,67,4.71,99475.92,34.87,7.38,1887,1,47.99,49.25
640,31,67,5.05,99895.21,35.05,7.41,1900,1,49.06,48.99
645,31,67,4.86,100549.5,35.11,7.47,1911,1,49.24,49.32
650,31,68,4.72,100995.36,35.18,7.31,1923,1,48.66,49.22
655,31,68,5.13,101736.57,35.05,7.45,1933,1,49.13,49.62
660,31,68,4.81,101810.92,35.08,7.41,1943,1,48.48,49.33
665,31,68,5.04,102964.71,35.16,7.34,1952,1,49.86,49.86
670,31,69,4.84,102763.78,35.27,7.37,1960,1,49.33,49.83
675,31,69,4.96,103169.47,35.13,7.37,1967,1,50.09,50.65
680,31,69,4.99,103776.54,35.22,7.44,1974,1,50.02,49.37
685,31,69,5.17,104170.28,35.13,7.32,1980,1,50.04,49.94
690,31,69,5.16,104250.41,35.16,7.31,1985,1,49.98,49.57
695,31,69,5.17,104541.55,35.23,7.32,1990,1,50.06,50.52
700,31,69,5.19,104979.37,35.42,7.45,1993,1,49.65,49.47
705,31,69,4.48,104968.3,35.11,7.35,1996,1,49.94,49.92
710,31,69,4.81,104998.97,35.15,7.34,1998,1,50.46,49.89
715,31,69,4.88,105191.77,35.23,7.36,1999,1,50.05,50.23
720,32,70,4.88,104906.08,35.33,7.4,2000,1,50.59,49.8
725,31,69,4.92,104995.87,35.34,7.41,1999,1,50.7,50.0
730,31,69,4.73,105505.17,35.32,7.37,1998,1,50.2,50.09
735,31,69,4.77,104794.43,35.28,7.39,1996,1,50.58,49.9
740,31,69,4.37,104329.73,35.01,7.44,1993,1,49.05,50.07
745,31,69,4.9,104610.65,35.26,7.39,1990,1,49.62,49.74
750,31,69,4.78,104383.84,35.19,7.4,1985,1,50.08,50.03
755,31,69,4.82,104068.52,34.97,7.36,1980,1,49.95,49.8
760,31,69,5.1,103500.27,35.16,7.39,1974,1,49.98,49.69
765,31,69,4.67,103371.34,35.14,7.4,1967,1,50.19,49.4
770,31,69,5.09,103290.79,35.21,7.4,1960,1,49.05,50.02
775,31,68,4.65,102802.86,35.08,7.41,1952,1,49.54,49.38
780,31,68,5.06,102000.96,35.08,7.29,1943,1,48.9,49.43
785,31,68,4.78,101566.36,35.1,7.37,1933,1,49.5,49.31
790,31,68,4.9,101106.27,34.96,7.33,1923,1,49.58,49.25
795,31,67,4.7,100626.15,35.05,7.32,1911,1,49.42,49.34
800,31,67,4.64,99980.8,35.09,7.46,1900,1,49.32,49.41
805,31,67,4.85,99104.56,35.0,7.42,1887,1,48.94,48.14
810,31,67,4.54,98649.55,35.06,7.39,1874,1,49.07,49.0
815,31,66,4.92,98147.84,34.92,7.39,1860,1,49.07,48.58
820,30,66,4.34,97150.28,34.85,7.38,1846,1,48.95,49.48
825,30,66,4.5,96724.85,34.97,7.39,1831,1,48.27,48.96
830,30,65,4.44,95717.71,34.64,7.25,1815,1,48.05,48.11
835,30,65,4.3,95215.79,34.78,7.35,1799,1,47.88,47.8
840,30,65,4.73,94298.4,34.76,7.43,1782,1,47.46,48.74
845,30,64,4.46,93056.89,34.64,7.31,1764,1,47.11,48.2
850,30,64,4.15,92617.81,34.59,7.27,1747,1,47.31,48.16
855,30,63,4.55,91216.32,34.44,7.27,1728,1,47.34,48.19
860,30,63,3.98,90313.65,34.75,7.42,1709,1,47.53,48.09
865,30,63,4.05,89114.96,34.37,7.41,1690,1,46.54,47.98
870,29,62,3.96,88526.16,34.54,7.23,1670,1,46.31,47.45
875,29,62,4.08,87329.52,34.43,7.33,1650,1,46.49,47.2
880,29,61,4.23,86313.41,34.25,7.35,1629,1,46.41,47.05
885,29,61,3.87,85219.92,34.19,7.32,1608,1,46.6,47.27
890,29,61,3.9,84632.82,34.12,7.26,1587,1,46.09,47.2
895,29,60,3.79,83203.27,34.06,7.29,1565,1,45.71,46.13
900,29,60,3.79,82183.16,34.32,7.28,1543,1,45.49,47.28
905,29,59,3.76,81143.33,34.05,7.32,1520,1,44.24,46.01
910,29,59,3.91,79696.99,34.01,7.28,1498,1,43.92,46.58
915,28,58,3.96,78865.33,33.99,7.29,1475,1,44.55,46.5
920,28,58,3.53,77584.68,33.91,7.33,1452,1,44.61,46.1
925,28,58,3.53,76355.81,33.75,7.28,1428,1,44.75,45.6
930,28,57,3.57,74891.92,33.9,7.26,1405,1,44.26,45.36
935,28,57,3.59,73839.26,33.73,7.38,1381,1,43.7,45.32
940,28,56,3.19,72984.01,33.68,7.37,1357,1,44.16,45.77
945,28,56,3.14,71761.8,33.57,7.21,1333,1,42.91,44.89
950,28,56,3.42,70601.01,33.68,7.28,1309,1,42.43,45.02
955,27,55,3.49,69142.78,33.35,7.24,1285,1,43.38,44.01
960,27,55,3.41,68016.29,33.43,7.3,1261,1,42.61,44.62
965,27,54,3.22,66674.58,33.41,7.29,1237,1,43.44,44.4
970,27,54,2.96,65648.64,33.39,7.21,1213,1,42.44,44.16
975,27,54,3.16,64289.25,33.3,7.23,1188,1,41.89,44.17
980,27,53,3.04,62816.13,33.14,7.29,1164,1,41.93,43.41
985,27,53,3.01,61956.95,33.07,7.33,1140,1,41.57,43.84
990,27,53,2.98,60892.42,33.06,7.09,1116,1,41.56,43.28
995,27,52,2.81,59537.53,32.91,7.19,1092,1,40.2,43.53
1000,27,52,3.01,58516.26,32.8,7.26,1068,1,41.79,43.29
1005,26,52,2.69,57444.99,32.83,7.26,1044,1,40.11,43.22
1010,26,51,2.84,56106.25,32.95,7.17,1020,1,40.69,43.03
1015,26,51,2.44,54587.04,32.75,7.23,996,1,40.32,42.7
1020,26,51,2.57,53741.82,32.77,7.2,973,1,39.08,42.5
1025,26,50,2.88,52385.35,32.43,7.15,950,1,40.15,42.05
1030,26,50,2.74,51337.19,32.55,7.09,927,1,38.83,42.02
1035,26,50,2.65,50630.99,32.3,7.2,904,1,38.6,42.68
1040,26,50,2.47,49054.7,32.51,7.19,881,1,38.86,41.62
1045,26,49,2.54,47793.22,32.36,7.15,859,1,37.78,41.55
1050,26,49,2.34,46818.65,32.51,7.14,836,1,38.25,41.65
1055,26,49,2.81,45369.72,32.33,7.25,814,1,37.44,42.03
1060,26,49,2.29,44633.32,32.21,7.25,793,1,37.26,40.95
1065,26,48,2.45,43457.08,32.2,7.27,771,1,37.56,41.11
1070,26,48,2.33,42334.54,31.98,7.16,750,1,37.52,40.81
1075,26,48,2.49,41260.77,32.04,7.14,729,1,37.22,40.63
1080,25,48,2.78,40187.02,31.96,7.2,709,1,37.22,40.84
1085,25,48,3.05,39398.93,31.72,7.1,688,1,37.39,40.34
1090,25,48,2.45,38287.65,31.92,7.19,668,1,36.77,40.34
1095,25,47,2.47,37557.21,31.89,7.17,649,1,36.53,40.48
1100,25,47,2.32,36458.9,31.73,7.09,629,1,35.74,40.28
1105,25,47,2.18,35529.59,31.7,7.14,611,1,35.42,40.13
1110,25,47,2.08,34673.8,31.7,7.13,592,1,35.58,40.12
1115,25,47,1.95,33671.82,31.76,7.2,574,1,35.89,39.75
1120,25,47,2.36,32704.14,31.68,7.17,556,1,35.6,39.69
1125,25,46,2.13,31812.76,31.49,7.01,538,1,35.7,39.51
1130,25,46,2.52,31052.95,31.68,7.18,521,1,35.86,39.53
1135,25,46,2.35,30205.62,31.55,7.08,504,1,35.55,39.48
1140,25,46,2.03,29621.92,31.57,7.14,487,1,34.12,38.91
1145,25,46,2.24,28539.04,31.62,7.16,471,1,34.92,39.43
1150,25,46,1.85,27591.43,31.49,7.13,455,1,34.76,38.83
1155,25,46,2.55,27129.37,31.4,7.09,440,1,35.33,38.84
1160,25,46,1.91,26559.55,31.28,7.06,425,1,34.52,38.36
1165,25,46,2.19,25760.38,31.33,7.08,410,1,34.09,38.59
1170,25,46,2.07,24792.37,31.19,7.12,395,1,34.7,38.49
1175,25,46,2.0,24034.31,31.1,7.06,381,1,34.41,38.48
1180,25,45,1.99,23331.54,31.2,7.17,368,1,33.62,38.61
1185,25,45,2.42,23035.49,31.19,7.15,354,1,33.0,38.54
1190,25,45,1.9,21909.38,31.24,7.06,341,1,33.31,37.73
1195,25,45,1.88,21534.59,31.07,7.05,328,1,34.06,38.15
1200,25,45,2.1,20874.03,31.12,7.02,316,1,33.62,38.08
1205,25,45,2.13,20251.23,30.87,7.09,304,1,32.95,37.73
1210,25,45,2.24,19595.15,30.89,7.0,292,1,32.64,37.17
1215,25,45,2.24,19187.0,30.82,7.1,281,1,32.83,37.69
1220,25,45,1.92,18683.17,30.79,7.05,270,1,32.91,37.23
1225,25,45,2.25,18073.6,30.99,7.08,260,1,32.86,37.5
1230,25,45,1.7,17428.25,30.88,7.1,249,1,32.24,36.98
1235,25,45,2.03,16835.48,30.66,7.02,239,1,32.48,37.44
1240,25,45,2.02,16335.38,30.68,7.21,229,1,32.03,37.39
1245,25,45,1.62,15356.43,30.75,7.0,220,1,32.61,36.88
1250,25,45,1.96,15881.94,30.67,6.96,211,1,31.84,37.41
1255,25,45,2.4,14924.99,30.73,7.04,202,1,31.34,37.02
1260,25,45,2.16,14599.21,30.64,7.05,194,1,31.03,36.83
1265,25,45,1.76,14276.34,30.72,7.14,185,1,31.76,36.97
1270,25,45,2.18,13942.88,30.78,7.06,177,1,32.08,36.46
1275,25,45,1.81,13410.12,30.87,7.15,170,1,31.28,36.93
1280,25,45,2.11,12924.19,30.47,6.99,162,1,31.43,36.64
1285,25,45,1.67,12672.53,30.54,7.06,155,1,32.21,37.07
1290,25,45,1.71,12312.32,30.74,7.08,148,1,30.28,36.42
1295,25,45,1.95,12088.99,30.61,7.1,142,1,31.36,37.16
1300,25,45,2.05,11912.76,30.44,7.04,135,1,31.14,36.85
1305,25,45,1.97,11494.13,30.53,7.12,129,1,30.94,36.9
1310,25,45,2.09,11194.61,30.52,7.1,123,1,31.81,36.75
1315,25,45,2.07,10667.27,30.59,7.08,117,1,30.19,36.95
1320,25,45,2.3,10842.03,30.55,7.04,112,1,31.44,35.79
1325,25,45,2.07,10216.21,30.44,7.03,106,1,31.25,36.15
1330,25,45,1.75,10165.04,30.57,7.02,101,1,31.28,36.18
1335,25,45,1.87,10184.47,30.63,6.95,97,0,0.0,0.0
1340,25,45,1.98,9165.71,30.57,7.04,92,0,0.0,0.0
1345,25,45,2.11,9112.29,30.55,7.04,87,0,0.0,0.0
1350,25,45,1.9,9022.59,30.56,6.95,83,0,0.0,0.0
1355,25,45,1.9,9259.8,30.51,7.06,79,0,0.0,0.0
1360,25,45,2.18,8638.77,30.36,7.01,75,0,0.0,0.0
1365,25,45,1.93,8638.72,30.29,7.11,71,0,0.0,0.0
1370,25,45,1.83,8543.22,30.42,6.9,68,0,0.0,0.0
1375,25,45,1.94,8111.62,30.23,6.99,64,0,0.0,0.0
1380,25,45,1.95,7920.05,30.17,6.92,61,0,0.0,0.0
1385,25,45,2.19,7709.59,30.44,7.06,58,0,0.0,0.0
1390,25,45,2.03,8426.09,30.41,7.04,55,0,0.0,0.0
1395,25,45,2.09,7522.86,30.38,6.93,52,0,0.0,0.0
1400,25,45,2.53,7319.24,30.1,6.98,49,0,0.0,0.0
1405,25,45,2.11,7199.49,30.21,7.11,46,0,0.0,0.0
1410,25,45,2.1,6916.91,30.41,6.94,44,0,0.0,0.0
1415,25,45,1.99,6860.25,30.21,7.08,41,0,0.0,0.0
1420,25,45,1.82,6711.07,30.45,6.98,39,0,0.0,0.0
1425,25,45,2.05,6576.84,30.41,7.03,37,0,0.0,0.0
1430,25,45,1.96,6980.56,30.28,7.0,35,0,0.0,0.0
1435,25,45,1.9,6525.61,30.38,7.0,33,0,0.0,0.0
0,25,45,1.92,6222.14,30.2,7.03,31,0,0.0,0.0
5,25,45,1.75,6704.95,30.4,7.05,33,0,0.0,0.0
10,25,45,1.66,6759.74,30.28,6.96,35,0,0.0,0.0
15,25,45,2.23,6949.0,30.44,7.05,37,0,0.0,0.0
20,25,45,2.32,6858.07,30.36,7.0,39,0,0.0,0.0
25,25,45,2.27,6810.01,30.4,7.01,41,0,0.0,0.0
30,25,45,2.16,7421.8,30.35,7.05,44,0,0.0,0.0
35,25,45,1.75,7612.05,30.42,6.99,46,0,0.0,0.0
40,25,45,1.94,7237.68,30.34,6.99,49,0,0.0,0.0
45,25,45,1.82,7506.38,30.43,7.08,52,0,0.0,0.0
50,25,45,1.62,7705.13,30.32,7.05,55,0,0.0,0.0
55,25,45,2.55,7746.92,30.61,6.96,58,0,0.0,0.0
60,25,45,1.76,8407.9,30.26,7.02,61,0,0.0,0.0
65,25,45,1.97,8308.2,30.55,7.03,64,0,0.0,0.0
70,25,45,2.09,8435.14,30.48,7.05,68,0,0.0,0.0
75,25,45,2.5,8654.3,30.51,6.99,71,0,0.0,0.0
80,25,45,1.76,9076.78,30.34,7.04,75,0,0.0,0.0
85,25,45,2.01,9227.53,30.47,7.03,79,0,0.0,0.0
90,25,45,1.96,9264.22,30.51,7.06,83,0,0.0,0.0
95,25,45,1.79,9321.03,30.48,6.98,87,0,0.0,0.0
100,25,45,2.07,9738.71,30.54,7.01,92,0,0.0,0.0
105,25,45,2.0,9797.86,30.41,6.94,97,0,0.0,0.0
110,25,45,1.75,10617.31,30.37,7.08,101,1,30.77,36.49
115,25,45,2.13,10031.91,30.47,7.09,106,1,31.15,36.86
120,25,45,2.03,10691.14,30.52,7.01,112,1,31.92,36.34
125,25,45,2.18,10897.9,30.54,7.03,117,1,31.05,35.85
130,25,45,1.85,11154.43,30.51,7.13,123,1,31.41,36.62
135,25,45,2.2,11445.56,30.64,6.97,129,1,31.16,36.85
140,25,45,2.1,11941.8,30.83,6.95,135,1,31.5,36.33
145,25,45,1.99,12432.23,30.59,7.02,142,1,31.78,37.46
150,25,45,1.92,12507.36,30.69,7.08,148,1,31.63,36.44
155,25,45,1.76,12579.13,30.47,7.14,155,1,30.35,37.28
160,25,45,2.13,13101.42,30.71,6.97,162,1,31.57,37.08
165,25,45,1.88,13707.96,30.65,6.98,170,1,30.94,37.04
170,25,45,1.95,14178.22,30.64,6.98,177,1,31.69,36.78
175,25,45,1.74,14264.35,30.41,6.98,185,1,32.3,37.43
180,25,45,2.24,14462.04,30.85,7.06,194,1,31.21,36.95
185,25,45,1.89,14896.15,30.65,7.09,202,1,32.08,37.31
190,25,45,2.19,15573.99,30.86,7.05,211,1,32.39,37.35
195,25,45,1.72,15718.83,30.62,7.01,220,1,32.11,36.95
200,25,45,2.12,16656.69,30.96,7.07,229,1,32.07,37.82
205,25,45,2.24,17024.29,30.83,7.09,239,1,31.83,37.37
210,25,45,1.6,17604.0,30.85,7.01,249,1,32.86,36.91
215,25,45,1.74,18176.89,30.9,7.09,260,1,32.77,37.61
220,25,45,2.34,18942.06,30.89,7.1,270,1,33.1,37.36
225,25,45,1.98,19052.25,30.98,7.06,281,1,33.57,37.57
230,25,45,2.16,19333.29,30.78,7.09,292,1,32.29,37.63
235,25,45,2.22,20469.98,31.1,7.11,304,1,33.63,37.82
240,25,45,1.87,21079.13,31.21,7.13,316,1,32.96,37.84
245,25,45,2.11,21538.15,31.2,7.16,328,1,32.82,38.0
250,25,45,1.93,21903.85,31.11,7.04,341,1,33.57,38.3
255,25,45,2.22,22946.06,31.11,7.03,354,1,33.82,38.69
260,25,45,2.18,23634.2,31.24,7.12,368,1,33.35,38.52
265,25,46,2.1,23917.1,31.15,7.05,381,1,33.59,38.29
270,25,46,2.03,24939.06,31.2,7.09,395,1,34.18,38.26
275,25,46,1.86,25819.05,31.41,7.03,410,1,34.49,38.77
280,25,46,2.25,26359.06,31.23,7.1,425,1,34.7,38.1
285,25,46,2.19,26801.96,31.35,7.05,440,1,32.47,38.81
290,25,46,2.18,27762.83,31.4,7.18,455,1,34.55,38.91
295,25,46,1.93,28669.55,31.44,7.08,471,1,35.83,38.57
300,25,46,2.03,29688.59,31.69,7.1,487,1,33.85,39.02
305,25,46,1.87,30187.53,31.41,7.18,504,1,35.23,39.67
310,25,46,2.08,30730.31,31.49,7.06,521,1,34.85,39.42
315,25,46,1.98,32122.21,31.43,7.13,538,1,35.13,39.94
320,25,47,2.21,32952.66,31.68,7.21,556,1,36.12,39.63
325,25,47,2.45,33640.31,31.62,7.11,574,1,36.65,39.8
330,25,47,2.25,34564.59,31.8,7.19,592,1,35.28,40.04
335,25,47,2.15,35407.32,31.87,7.25,611,1,35.62,39.62
340,25,47,2.32,36689.57,31.96,7.2,629,1,36.79,40.22
345,25,47,2.3,37579.82,31.96,7.17,649,1,36.75,40.09
350,25,48,2.46,38319.87,31.82,7.16,668,1,36.37,40.74
355,25,48,2.56,39446.2,31.88,7.14,688,1,37.34,40.2
360,25,48,2.44,40421.18,32.16,7.1,709,1,36.58,40.68
365,26,48,2.67,41328.14,32.13,7.07,729,1,37.37,40.57
370,26,48,2.61,42456.56,32.29,7.14,750,1,37.6,41.59
375,26,48,2.26,43757.14,32.25,7.21,771,1,38.42,40.77
380,26,49,2.71,44326.55,32.18,7.21,793,1,38.14,41.74
385,26,49,2.48,45738.14,32.3,7.15,814,1,37.28,41.12
390,26,49,2.51,46622.44,32.35,7.25,836,1,38.84,41.84
395,26,49,2.89,48100.56,32.39,7.2,859,1,39.88,41.49
400,26,50,2.71,48990.2,32.37,7.18,881,1,38.99,41.68
405,26,50,2.4,50012.16,32.44,7.11,904,1,39.88,41.82
410,26,50,2.89,51448.51,32.45,7.2,927,1,39.12,41.73
415,26,50,2.87,52904.44,32.78,7.25,950,1,40.12,42.72
420,26,51,2.86,53413.58,32.66,7.13,973,1,40.03,42.79
425,26,51,2.6,54617.02,32.7,7.15,996,1,39.83,42.65
430,26,51,2.36,55938.82,32.84,7.27,1020,1,40.01,42.11
435,26,52,2.66,57465.79,32.92,7.24,1044,1,40.71,43.39
440,27,52,2.79,58543.32,32.93,7.23,1068,1,40.48,43.33
445,27,52,2.93,59382.38,32.93,7.18,1092,1,40.99,43.33
450,27,53,2.91,61146.24,32.79,7.23,1116,1,40.64,44.07
455,27,53,2.64,61915.15,33.07,7.15,1140,1,41.34,43.02
460,27,53,2.86,63182.23,33.02,7.26,1164,1,41.83,44.72
465,27,54,2.9,64451.75,33.19,7.23,1188,1,41.41,44.39
470,27,54,3.15,65453.68,33.21,7.22,1213,1,41.87,44.87
475,27,54,3.06,66376.57,33.22,7.14,1237,1,42.1,44.44
480,27,55,3.09,68077.33,33.3,7.28,1261,1,42.11,44.85
485,27,55,3.36,69201.22,33.43,7.28,1285,1,43.06,44.64
490,28,56,3.42,70345.77,33.72,7.24,1309,1,41.47,44.94
495,28,56,3.25,71435.57,33.59,7.34,1333,1,42.8,45.19
500,28,56,3.32,72779.43,33.69,7.27,1357,1,43.95,45.58
505,28,57,3.55,74502.04,33.85,7.38,1381,1,43.85,44.9
510,28,57,3.4,74990.13,33.82,7.28,1405,1,44.78,45.43
515,28,58,3.32,76448.09,33.79,7.27,1428,1,43.72,45.5
520,28,58,3.54,77563.84,33.78,7.35,1452,1,44.96,46.1
525,28,58,3.68,78532.9,34.0,7.28,1475,1,44.8,46.39
530,29,59,3.69,79583.87,33.91,7.32,1498,1,45.43,46.04
535,29,59,4.05,81023.89,34.05,7.32,1520,1,44.62,46.66
540,29,60,4.08,82232.88,34.24,7.31,1543,1,44.68,47.03
545,29,60,3.92,83309.86,34.14,7.32,1565,1,45.31,47.13
550,29,61,3.63,84233.5,34.2,7.42,1587,1,46.1,46.87
555,29,61,3.8,85668.9,34.31,7.34,1608,1,46.35,47.05
560,29,61,3.54,86424.6,34.21,7.31,1629,1,46.56,47.08
565,29,62,3.97,87659.99,34.54,7.31,1650,1,46.26,47.68
570,29,62,4.16,88367.7,34.3,7.3,1670,1,46.54,47.38
575,30,63,4.47,89661.04,34.61,7.33,1690,1,46.65,47.56
580,30,63,4.42,90570.28,34.7,7.47,1709,1,47.63,47.92
585,30,63,3.84,91474.51,34.8,7.31,1728,1,46.79,47.93
590,30,64,3.96,92428.18,34.67,7.34,1747,1,47.37,48.3
595,30,64,4.2,93152.65,34.65,7.36,1764,1,47.88,48.13
600,30,65,4.17,93795.64,34.66,7.31,1782,1,48.65,48.53
605,30,65,4.56,94922.28,34.65,7.34,1799,1,48.18,47.92
610,30,65,4.56,95874.77,34.77,7.31,1815,1,47.41,48.25
615,30,66,4.84,96435.14,34.72,7.39,1831,1,48.34,48.9
620,30,66,4.53,97225.08,34.76,7.41,1846,1,48.47,48.44
625,31,66,4.79,97964.31,34.88,7.47,1860,1,48.54,48.91
630,31,67,4.51,98459.57,35.08,7.36,1874,1,48.17,49.34
635,31,67,4.88,99641.17,35.0,7.44,1887,1,48.68,49.55
640,31,67,4.61,100096.82,35.11,7.43,1900,1,49.18,49.29
645,31,67,4.79,100533.77,34.98,7.34,1911,1,49.53,49.11
650,31,68,5.17,101218.86,34.97,7.33,1923,1,49.0,49.11
655,31,68,4.66,101674.08,34.98,7.42,1933,1,49.62,49.01
660,31,68,4.99,102360.65,35.26,7.45,1943,1,48.83,49.91
665,31,68,5.05,102335.58,35.06,7.42,1952,1,49.48,49.84
670,31,69,5.05,102924.22,35.23,7.32,1960,1,48.13,49.96
675,31,69,5.03,102982.48,35.27,7.47,1967,1,49.67,49.63
680,31,69,4.88,103920.34,35.33,7.41,1974,1,49.62,49.96
685,31,69,5.04,104200.98,35.35,7.39,1980,1,50.31,49.73
690,31,69,4.7,104497.04,35.26,7.33,1985,1,49.57,49.86
695,31,69,4.91,104493.0,35.4,7.51,1990,1,50.04,49.56
700,31,69,4.97,104976.9,35.37,7.35,1993,1,49.71,49.77
705,31,69,4.84,104769.09,35.18,7.42,1996,1,50.21,49.87
710,31,69,4.88,104875.4,35.42,7.38,1998,1,49.79,49.92
715,31,69,4.88,104980.83,35.05,7.4,1999,1,49.76,50.25
720,32,70,4.7,105020.08,35.12,7.47,2000,1,50.39,49.59
725,31,69,5.25,104614.96,35.43,7.37,1999,1,49.44,50.24
730,31,69,4.85,104625.52,35.24,7.49,1998,1,50.0,50.27
735,31,69,5.23,105117.5,35.2,7.41,1996,1,50.54,49.95
740,31,69,5.43,104610.47,35.16,7.35,1993,1,50.25,50.15
745,31,69,5.12,104643.09,35.21,7.4,1990,1,49.76,49.97
750,31,69,4.91,104356.02,35.21,7.4,1985,1,50.27,50.77
755,31,69,4.9,103851.89,35.11,7.42,1980,1,49.8,50.67
760,31,69,4.91,103877.87,35.08,7.4,1974,1,49.43,49.85
765,31,69,4.69,103349.28,35.0,7.46,1967,1,50.43,49.61
770,31,69,4.98,102742.51,35.07,7.39,1960,1,48.61,49.19
775,31,68,4.82,102360.27,35.25,7.44,1952,1,49.98,49.93
780,31,68,4.84,102255.78,35.08,7.28,1943,1,49.72,48.95
785,31,68,4.64,101520.23,35.18,7.42,1933,1,50.28,49.67
790,31,68,4.37,101105.52,34.99,7.37,1923,1,49.65,49.47
795,31,67,4.65,100714.81,35.17,7.35,1911,1,49.57,49.35
800,31,67,4.85,99978.0,35.04,7.36,1900,1,49.12,49.58
805,31,67,4.53,99548.25,34.99,7.36,1887,1,48.74,49.45
810,31,67,4.8,98924.83,34.98,7.27,1874,1,49.35,49.48
815,31,66,4.52,98127.77,34.89,7.35,1860,1,49.04,49.34
